x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,etiqueta
0.8215427398681641,0.844836413860321,0.7240962386131287,0.7798796892166138,0.6678712964057922,0.694123387336731,0.6395564079284668,0.629693329334259,0.6539117693901062,0.6309447288513184,0.7746244668960571,0.5100950002670288,0.6727672815322876,0.535179078578949,0.6785988211631775,0.61109858751297,0.7082865238189697,0.6219247579574585,0.8095635175704956,0.5389199256896973,0.6963041424751282,0.5889071822166443,0.7026481628417969,0.6538692712783813,0.730461835861206,0.6575919985771179,0.8300043344497681,0.5930815935134888,0.7216541171073914,0.6500824093818665,0.7277196049690247,0.7040704488754272,0.7552990317344666,0.701995849609375,0.8383738994598389,0.6610956788063049,0.7494165301322937,0.7161170840263367,0.7552454471588135,0.7554378509521484,0.7813100814819336,0.7546883821487427,piedra
0.7416452169418335,0.8336436748504639,0.6416600942611694,0.8097316026687622,0.5665019750595093,0.7568446397781372,0.5273969173431396,0.7081502079963684,0.5510275959968567,0.6860134601593018,0.624595046043396,0.5302164554595947,0.5463706851005554,0.6042408347129822,0.5658594965934753,0.6791351437568665,0.5950353145599365,0.6838399171829224,0.6725407242774963,0.5360406041145325,0.5869808793067932,0.6393352746963501,0.604895293712616,0.7095808386802673,0.6302042603492737,0.7045987248420715,0.7159746885299683,0.5759983658790588,0.6371846199035645,0.6843644380569458,0.6494876742362976,0.7421250939369202,0.6711596250534058,0.7311798930168152,0.7537276744842529,0.6338537335395813,0.6887190937995911,0.7251956462860107,0.6978613138198853,0.7644003629684448,0.7184558510780334,0.7534419298171997,piedra
0.704468309879303,0.7989541888237,0.6196136474609375,0.8086575269699097,0.5372872948646545,0.7935832738876343,0.4865947663784027,0.769586980342865,0.5178386569023132,0.7432560920715332,0.5347317457199097,0.5472633838653564,0.48887377977371216,0.6432657837867737,0.5260366201400757,0.7094829678535461,0.5515550971031189,0.7115761041641235,0.5882779359817505,0.529484748840332,0.5471327304840088,0.664794385433197,0.5805214047431946,0.7254267930984497,0.6015713214874268,0.7202437520027161,0.6441439986228943,0.5459092855453491,0.6052194833755493,0.6801446676254272,0.6280860304832458,0.7337917685508728,0.6449605822563171,0.7259427905082703,0.6966426968574524,0.583858072757721,0.6665315628051758,0.6972794532775879,0.6823260188102722,0.7360631823539734,0.6983234882354736,0.7258830666542053,piedra
0.6480240821838379,0.7445985674858093,0.5708149671554565,0.7738823890686035,0.48852255940437317,0.7680371999740601,0.4369712769985199,0.746616780757904,0.4504765272140503,0.6982385516166687,0.4482809901237488,0.5297043323516846,0.41934746503829956,0.6165680885314941,0.45712459087371826,0.6899363994598389,0.4809558391571045,0.7036227583885193,0.49467113614082336,0.49145418405532837,0.47130289673805237,0.6103638410568237,0.5085664391517639,0.6860470771789551,0.5276489853858948,0.6900156140327454,0.5499850511550903,0.4875597357749939,0.5291202068328857,0.6177246570587158,0.5602538585662842,0.6794847846031189,0.5756626725196838,0.6678264141082764,0.6053780317306519,0.5061502456665039,0.5876471400260925,0.6204472780227661,0.6089490652084351,0.6676230430603027,0.6225875616073608,0.6570407748222351,piedra
0.6698965430259705,0.6821522116661072,0.5735549926757812,0.6922053098678589,0.49545562267303467,0.6805098056793213,0.4452909529209137,0.6689370274543762,0.43639418482780457,0.6480356454849243,0.4875035881996155,0.4377726912498474,0.42881637811660767,0.5487917065620422,0.46344465017318726,0.5911990404129028,0.48768532276153564,0.5672155022621155,0.5395649075508118,0.4293472170829773,0.4862195551395416,0.5801545977592468,0.5153322815895081,0.6051807999610901,0.5306420922279358,0.5654395222663879,0.5940355062484741,0.4575410783290863,0.5453744530677795,0.6115152835845947,0.5695769786834717,0.6308091878890991,0.5866335034370422,0.5940489768981934,0.6436936259269714,0.5108075737953186,0.6055117845535278,0.6383346319198608,0.6254724860191345,0.6472500562667847,0.6450400948524475,0.6121392250061035,piedra
0.7195026278495789,0.7142501473426819,0.6230833530426025,0.6880916357040405,0.5435188412666321,0.6429875493049622,0.49378669261932373,0.6100371479988098,0.50095534324646,0.5978148579597473,0.602344274520874,0.39920806884765625,0.5271852016448975,0.5165063738822937,0.5558260679244995,0.5649916529655457,0.5817964673042297,0.5392871499061584,0.6603343486785889,0.4167081117630005,0.577881932258606,0.5612094402313232,0.6052017211914062,0.5871973037719727,0.6289762854576111,0.5466830730438232,0.7132797241210938,0.4700506329536438,0.633887529373169,0.6116560101509094,0.6531137228012085,0.6271376013755798,0.6762161254882812,0.5893844366073608,0.7560615539550781,0.5443221926689148,0.6916043162345886,0.6582997441291809,0.7069276571273804,0.6616242527961731,0.7315200567245483,0.6228582859039307,piedra
0.741766631603241,0.8071383237838745,0.650996744632721,0.7687690258026123,0.5766246318817139,0.6855795979499817,0.5427895784378052,0.613529622554779,0.5816940069198608,0.6118963360786438,0.6622005105018616,0.44830936193466187,0.5861967206001282,0.49562782049179077,0.5937507748603821,0.5822109580039978,0.6174777150154114,0.5935120582580566,0.7179234027862549,0.45898887515068054,0.6309013962745667,0.5334200263023376,0.6340963244438171,0.6243780851364136,0.6577739715576172,0.6304290294647217,0.7645664215087891,0.5059871673583984,0.6796838641166687,0.5958647131919861,0.6781548857688904,0.6720603704452515,0.7004681825637817,0.6677907705307007,0.8018506765365601,0.5711712837219238,0.7288442254066467,0.6498726606369019,0.7247062921524048,0.70633465051651,0.7433568239212036,0.7054218053817749,piedra
0.7520754337310791,0.7532695531845093,0.6734316945075989,0.7452325820922852,0.5788844227790833,0.6436090469360352,0.5605624914169312,0.531387984752655,0.6115617752075195,0.49184703826904297,0.6319613456726074,0.4858604371547699,0.5970152020454407,0.4187663495540619,0.6044763922691345,0.5233847498893738,0.6230970025062561,0.5583617091178894,0.6896963715553284,0.4783298075199127,0.6480766534805298,0.42586949467658997,0.6557285785675049,0.5547527074813843,0.6785988807678223,0.5790526866912842,0.7449524998664856,0.4840624928474426,0.7036706805229187,0.44360464811325073,0.7052405476570129,0.5676050782203674,0.7253268361091614,0.5909274220466614,0.8047873973846436,0.4975692331790924,0.7591193914413452,0.46650242805480957,0.7538967728614807,0.5515182614326477,0.7697842717170715,0.570885419845581,piedra
0.8109952211380005,0.6030833721160889,0.7298134565353394,0.605753481388092,0.6294666528701782,0.532288670539856,0.5977251529693604,0.4278058707714081,0.6617681980133057,0.3802103102207184,0.6552003622055054,0.37850528955459595,0.6210488080978394,0.322582870721817,0.6456661820411682,0.4109461009502411,0.6675288081169128,0.4335429072380066,0.7092267870903015,0.3542124032974243,0.6737141013145447,0.3070269227027893,0.6981101632118225,0.4239825904369354,0.7197809815406799,0.4411391615867615,0.7652297616004944,0.3485969305038452,0.7325672507286072,0.31710684299468994,0.747608482837677,0.4303090572357178,0.7637245655059814,0.44602689146995544,0.8269277811050415,0.35152769088745117,0.7897016406059265,0.3250170648097992,0.7916914224624634,0.40451258420944214,0.8039289116859436,0.42349374294281006,piedra
0.8132480382919312,0.5071049928665161,0.7360387444496155,0.5041307806968689,0.6519630551338196,0.4730404019355774,0.612627387046814,0.4330972135066986,0.666829526424408,0.4116230607032776,0.6658586263656616,0.22330516576766968,0.6434850692749023,0.3080786168575287,0.6624245047569275,0.3820982873439789,0.6739424467086792,0.37165191769599915,0.731696367263794,0.20087845623493195,0.7092947959899902,0.3311169147491455,0.7163428068161011,0.40814775228500366,0.7209333777427673,0.3938150405883789,0.7958268523216248,0.2202683687210083,0.7773591876029968,0.36404845118522644,0.7735951542854309,0.426385760307312,0.7752805352210999,0.40523505210876465,0.8542720675468445,0.26032382249832153,0.8364010453224182,0.38318803906440735,0.8287917375564575,0.4372962713241577,0.8274951577186584,0.4295077323913574,piedra
0.82129967212677,0.4835178256034851,0.718370258808136,0.4686928391456604,0.6412621140480042,0.4281286597251892,0.6001706123352051,0.39641958475112915,0.6243802905082703,0.39277929067611694,0.6879152655601501,0.17011123895645142,0.6172094345092773,0.2886337637901306,0.6472616195678711,0.35093095898628235,0.675686776638031,0.32845285534858704,0.7475539445877075,0.17830587923526764,0.666677713394165,0.32558828592300415,0.691976010799408,0.3765333890914917,0.7172885537147522,0.3401366174221039,0.801304042339325,0.22681525349617004,0.7240092754364014,0.3655410706996918,0.7387294769287109,0.4064606726169586,0.7620692253112793,0.3730252683162689,0.8460348844528198,0.2967047393321991,0.7856014966964722,0.4083153009414673,0.7959662079811096,0.4302094578742981,0.8191584944725037,0.3976131081581116,piedra
0.865341305732727,0.5493588447570801,0.7872532606124878,0.44440996646881104,0.6995099186897278,0.3632412254810333,0.6173886656761169,0.3576248586177826,0.5894494652748108,0.39973878860473633,0.7469348311424255,0.23022213578224182,0.6139937043190002,0.29841822385787964,0.6408503651618958,0.3539128601551056,0.6778525114059448,0.34741511940956116,0.7709295749664307,0.28949233889579773,0.6272515058517456,0.382229745388031,0.6660758256912231,0.41611218452453613,0.7014321684837341,0.39891523122787476,0.7859970331192017,0.3670194745063782,0.6567779183387756,0.4530220031738281,0.6932722330093384,0.47793498635292053,0.7285874485969543,0.45476558804512024,0.7947248220443726,0.451598584651947,0.688933253288269,0.5087490677833557,0.7176700234413147,0.5234482288360596,0.7531668543815613,0.5046933889389038,piedra
0.8830969333648682,0.7683650255203247,0.8436360955238342,0.6350023746490479,0.7536467909812927,0.5361162424087524,0.651638388633728,0.5344070196151733,0.5911626219749451,0.5889801979064941,0.7721161246299744,0.4651273190975189,0.6110774278640747,0.4835396111011505,0.6423861384391785,0.5442957282066345,0.689028263092041,0.5448066592216492,0.7795302867889404,0.5547270178794861,0.6099187731742859,0.5787367224693298,0.6469044089317322,0.6216462254524231,0.6911506652832031,0.6180973052978516,0.7756447196006775,0.655444860458374,0.6161883473396301,0.6760925054550171,0.6552914381027222,0.7088868618011475,0.7036788463592529,0.7018135786056519,0.7645282745361328,0.7551956176757812,0.6324182748794556,0.7556881904602051,0.6691038012504578,0.7742296457290649,0.7155569195747375,0.7724156975746155,piedra
0.8628445863723755,0.7697117328643799,0.8423826694488525,0.642296314239502,0.7736372351646423,0.5378493070602417,0.6865464448928833,0.508857011795044,0.6290612816810608,0.5418416857719421,0.7959950566291809,0.4721163809299469,0.6460917592048645,0.46595388650894165,0.6605815887451172,0.52242112159729,0.6962534785270691,0.5349268913269043,0.7920970916748047,0.5456015467643738,0.6354526877403259,0.5501998662948608,0.6577048897743225,0.5935816764831543,0.6934587359428406,0.5970792174339294,0.7747567296028137,0.6318293213844299,0.6300240159034729,0.629448652267456,0.6568173766136169,0.6676738262176514,0.6958702802658081,0.6736924052238464,0.7485313415527344,0.7185432314872742,0.6311021447181702,0.6968701481819153,0.6581534743309021,0.722161054611206,0.6963722109794617,0.7334781885147095,piedra
0.8112940788269043,0.6092274188995361,0.7743006348609924,0.500379741191864,0.7149568200111389,0.41292309761047363,0.6499517560005188,0.38320863246917725,0.6046620607376099,0.3876977562904358,0.7226037383079529,0.3070679306983948,0.6035149097442627,0.34295403957366943,0.6185277104377747,0.39016014337539673,0.6514419913291931,0.38954776525497437,0.7231075167655945,0.34884166717529297,0.6030288934707642,0.40969616174697876,0.6297073364257812,0.4459093511104584,0.665662407875061,0.4349982440471649,0.7185826301574707,0.40533608198165894,0.6142464280128479,0.46346554160118103,0.6416971683502197,0.4977604150772095,0.675278902053833,0.4855079650878906,0.7129700779914856,0.4681679904460907,0.6356123089790344,0.5107481479644775,0.6616102457046509,0.5382176637649536,0.6924433708190918,0.5298405885696411,piedra
0.7154242992401123,0.5670971870422363,0.6300958395004272,0.5742701888084412,0.5600453019142151,0.5415757298469543,0.5149742364883423,0.5078269839286804,0.5154317617416382,0.48093801736831665,0.5788068175315857,0.3291356861591339,0.5078982710838318,0.39050015807151794,0.5329956412315369,0.45716384053230286,0.5606624484062195,0.46659356355667114,0.6121429204940796,0.31723546981811523,0.5381989479064941,0.3991924524307251,0.5660871863365173,0.46855229139328003,0.591033399105072,0.47044435143470764,0.6458985209465027,0.3340414762496948,0.5789629817008972,0.4264776110649109,0.6039502620697021,0.48784154653549194,0.6267215609550476,0.48282209038734436,0.6769075393676758,0.36979883909225464,0.6263374090194702,0.4591691195964813,0.6420360207557678,0.5045972466468811,0.6610778570175171,0.4992202818393707,piedra
0.6684436798095703,0.5169227123260498,0.6085655093193054,0.545923113822937,0.5259146690368652,0.5331568121910095,0.4779824912548065,0.48573580384254456,0.49802660942077637,0.4286712408065796,0.4909636974334717,0.35223373770713806,0.4606524407863617,0.3748120963573456,0.5002003908157349,0.43686217069625854,0.5236448049545288,0.4512917399406433,0.5285261869430542,0.3086839020252228,0.503831684589386,0.35389479994773865,0.5487552881240845,0.43445566296577454,0.5676009058952332,0.44038844108581543,0.5763522386550903,0.2879841923713684,0.5574321746826172,0.3398427665233612,0.5912073850631714,0.41435688734054565,0.6049924492835999,0.4137033224105835,0.6298491358757019,0.28001001477241516,0.6116435527801514,0.33089539408683777,0.6285343766212463,0.3850710988044739,0.6373568177223206,0.3797276020050049,piedra
0.626806378364563,0.508419394493103,0.576282799243927,0.5567547082901001,0.5011876225471497,0.5721126794815063,0.46575847268104553,0.5280181169509888,0.4796700179576874,0.46386438608169556,0.4165295362472534,0.4284846782684326,0.41133543848991394,0.4521249830722809,0.45357808470726013,0.49579256772994995,0.4744683802127838,0.5145260691642761,0.4441172480583191,0.3574562072753906,0.46374624967575073,0.3943765163421631,0.511792004108429,0.4581955075263977,0.51780104637146,0.4658748209476471,0.49030283093452454,0.3149513006210327,0.5256762504577637,0.371140718460083,0.559032678604126,0.4339231550693512,0.5512963533401489,0.43377813696861267,0.5444875955581665,0.28671327233314514,0.5738049149513245,0.3443290889263153,0.5941545963287354,0.39569610357284546,0.5835931301116943,0.3954359292984009,piedra
0.5790318846702576,0.5486047863960266,0.5440512299537659,0.6233933568000793,0.4808675944805145,0.6719334721565247,0.4459373652935028,0.6535062789916992,0.45067164301872253,0.583808183670044,0.35818570852279663,0.533559262752533,0.3759303092956543,0.5720424056053162,0.4269979000091553,0.5926725268363953,0.44061341881752014,0.5918475389480591,0.3783094882965088,0.4563558101654053,0.42198869585990906,0.5138759016990662,0.48024851083755493,0.5600271821022034,0.4837045669555664,0.5592145323753357,0.42039984464645386,0.40335389971733093,0.47776785492897034,0.46582701802253723,0.5223625898361206,0.5196030139923096,0.5167834162712097,0.5201842784881592,0.47145143151283264,0.36742374300956726,0.5181907415390015,0.4261200428009033,0.5489917397499084,0.4749215841293335,0.5450466275215149,0.483020156621933,piedra
0.6768906116485596,0.52464359998703,0.601199746131897,0.5499311685562134,0.5246528387069702,0.5528072714805603,0.4730587601661682,0.5591532588005066,0.4506421685218811,0.5562281608581543,0.500624418258667,0.35254794359207153,0.47755831480026245,0.4726572036743164,0.49541425704956055,0.5085700750350952,0.5024791359901428,0.4964292049407959,0.5539864301681519,0.33488017320632935,0.5357919931411743,0.4875645637512207,0.5587565898895264,0.5010544061660767,0.566773533821106,0.47069287300109863,0.6127047538757324,0.34883034229278564,0.5917568802833557,0.5019519329071045,0.6128239631652832,0.5107576847076416,0.6242720484733582,0.4833773076534271,0.6676533222198486,0.3836658298969269,0.6485385894775391,0.5017666816711426,0.662983775138855,0.5042688250541687,0.675193190574646,0.4733518064022064,piedra
0.032604143023490906,0.4900684952735901,0.09252893924713135,0.48498380184173584,0.15359266102313995,0.45856422185897827,0.1982773244380951,0.4515329599380493,0.23420047760009766,0.43980854749679565,0.11353684961795807,0.2631694972515106,0.21530349552631378,0.34565961360931396,0.1923186480998993,0.3978709280490875,0.16375663876533508,0.39403036236763,0.07541736960411072,0.2923077642917633,0.19518905878067017,0.3856630325317383,0.1721685826778412,0.42796680331230164,0.14171412587165833,0.42485278844833374,0.052517592906951904,0.34660813212394714,0.1710851937532425,0.43187442421913147,0.14923986792564392,0.4621434807777405,0.11766602098941803,0.4547802209854126,0.041269704699516296,0.40721017122268677,0.14091350138187408,0.461529016494751,0.14362400770187378,0.4816232919692993,0.1325879544019699,0.4737357497215271,piedra
0.12619008123874664,0.5546131134033203,0.22868524491786957,0.5390090942382812,0.29557523131370544,0.4861987233161926,0.32962191104888916,0.4509757161140442,0.3149985074996948,0.4494609832763672,0.23693816363811493,0.2980748414993286,0.31980055570602417,0.3451298773288727,0.29948118329048157,0.3971130847930908,0.27557724714279175,0.3968389332294464,0.20987963676452637,0.30735886096954346,0.30377140641212463,0.38779914379119873,0.2783844769001007,0.4366324543952942,0.2576631009578705,0.427680641412735,0.19081376492977142,0.34432485699653625,0.2757328748703003,0.4474349617958069,0.24888567626476288,0.4828155040740967,0.22698111832141876,0.46497011184692383,0.18079188466072083,0.3967483937740326,0.2467275708913803,0.48910337686538696,0.2231321781873703,0.5138372182846069,0.2003985047340393,0.4961521029472351,piedra
0.13488022983074188,0.5933868288993835,0.23486019670963287,0.6049050688743591,0.3122023642063141,0.5897197723388672,0.35039886832237244,0.5748711824417114,0.3201272487640381,0.5739348530769348,0.3129741847515106,0.37548279762268066,0.3510933816432953,0.4891453981399536,0.3221709430217743,0.5341852903366089,0.30459967255592346,0.5222772359848022,0.26508310437202454,0.3755815625190735,0.30764609575271606,0.5235553979873657,0.28190168738365173,0.5526619553565979,0.2689661383628845,0.528281033039093,0.21708650887012482,0.405500590801239,0.2583214342594147,0.5593659281730652,0.2359730303287506,0.5726063847541809,0.22294458746910095,0.5359315872192383,0.17613592743873596,0.4544485807418823,0.21122348308563232,0.5828365087509155,0.19754278659820557,0.5900028944015503,0.18621417880058289,0.5549904704093933,piedra
0.11775141954421997,0.5781810879707336,0.21665239334106445,0.6006268262863159,0.29726463556289673,0.602837860584259,0.3315764367580414,0.5982994437217712,0.29421401023864746,0.5925683975219727,0.30886945128440857,0.3842673897743225,0.325662761926651,0.5268102884292603,0.29642993211746216,0.5519892573356628,0.28374186158180237,0.5149025917053223,0.25216561555862427,0.37607163190841675,0.2712968587875366,0.5526939034461975,0.25284436345100403,0.561463475227356,0.25014784932136536,0.517978847026825,0.19604885578155518,0.40588927268981934,0.2188372015953064,0.5824883580207825,0.2049439400434494,0.5770058631896973,0.20099762082099915,0.5254732370376587,0.14723579585552216,0.45705538988113403,0.17315137386322021,0.602151095867157,0.1702181100845337,0.5969817042350769,0.16821137070655823,0.5528668761253357,piedra
0.1633813977241516,0.5732750296592712,0.2557101547718048,0.5798097848892212,0.3295157551765442,0.5446116328239441,0.36252981424331665,0.5086780190467834,0.32309436798095703,0.49866440892219543,0.3126120865345001,0.32498347759246826,0.3586087226867676,0.41313666105270386,0.32929879426956177,0.4662744104862213,0.3087230920791626,0.4486869275569916,0.2651948630809784,0.31463247537612915,0.3131020665168762,0.4385596215724945,0.288495808839798,0.4889441728591919,0.27419352531433105,0.46276333928108215,0.22020848095417023,0.3401789963245392,0.26603978872299194,0.47510823607444763,0.2478065937757492,0.5106198787689209,0.2320319414138794,0.4770459830760956,0.18278299272060394,0.3862902820110321,0.21834707260131836,0.5030161738395691,0.20897211134433746,0.5260526537895203,0.19765174388885498,0.49447789788246155,piedra
0.16957086324691772,0.5868378281593323,0.2587459087371826,0.5605681538581848,0.326555073261261,0.5020320415496826,0.35797661542892456,0.44382375478744507,0.326516717672348,0.4194687008857727,0.25937503576278687,0.3044683337211609,0.3308047354221344,0.34314239025115967,0.3129006326198578,0.4230892062187195,0.286658376455307,0.4361702501773834,0.22090402245521545,0.2954180836677551,0.3054850101470947,0.35876545310020447,0.28585729002952576,0.44842320680618286,0.26019003987312317,0.45894336700439453,0.187698096036911,0.3154551386833191,0.2672208845615387,0.39945393800735474,0.25106871128082275,0.475503146648407,0.2280375361442566,0.476842999458313,0.16143566370010376,0.35468611121177673,0.22431111335754395,0.4274393618106842,0.21413302421569824,0.482417494058609,0.19293659925460815,0.4810670018196106,piedra
